target_id	length	eff_length	est_counts	tpm
ENSMUST00000195269.1|ENSMUSG00000103709.1|OTTMUSG00000050238.1|OTTMUST00000127623.1|Nras-ps2-201|Nras-ps2|178|processed_pseudogene|	178	19.8718	0	0
ENSMUST00000104056.1|ENSMUSG00000077244.1|-|-|Gm23274-201|Gm23274|130|snoRNA|	130	39.4072	0	0
ENSMUST00000192649.1|ENSMUSG00000102768.1|OTTMUSG00000050231.1|OTTMUST00000127616.1|Gm19002-201|Gm19002|1012|processed_pseudogene|	1012	810.654	0	0
ENSMUST00000181554.1|ENSMUSG00000097797.6|OTTMUSG00000050305.3|OTTMUST00000127739.1|Gm26901-201|Gm26901|1193|lncRNA|	1193	991.654	14	0.661118
ENSMUST00000193106.5|ENSMUSG00000097797.6|OTTMUSG00000050305.3|OTTMUST00000127742.1|Gm26901-202|Gm26901|256|lncRNA|	256	73.1724	0	0
ENSMUST00000193732.1|ENSMUSG00000097797.6|OTTMUSG00000050305.3|OTTMUST00000127740.2|Gm26901-204|Gm26901|631|lncRNA|	631	429.74	0	0
ENSMUST00000193428.1|ENSMUSG00000097797.6|OTTMUSG00000050305.3|OTTMUST00000127741.1|Gm26901-203|Gm26901|2703|retained_intron|	2703	2501.65	0	0
ENSMUST00000193998.1|ENSMUSG00000103498.1|OTTMUSG00000050306.1|OTTMUST00000127743.1|Gm18984-201|Gm18984|1124|processed_pseudogene|	1124	922.654	0	0
ENSMUST00000194886.1|ENSMUSG00000103067.1|OTTMUSG00000050304.1|OTTMUST00000127738.1|Gm30414-201|Gm30414|2596|lncRNA|	2596	2394.65	0	0
ENSMUST00000195081.1|ENSMUSG00000102320.1|OTTMUSG00000050303.1|OTTMUST00000127737.1|Gm37791-201|Gm37791|286|processed_pseudogene|	286	97.6343	0	0
ENSMUST00000194219.1|ENSMUSG00000104226.1|OTTMUSG00000050302.1|OTTMUST00000127736.1|Gm7470-201|Gm7470|2095|processed_pseudogene|	2095	1893.65	0	0
ENSMUST00000194305.1|ENSMUSG00000103903.1|OTTMUSG00000050301.1|OTTMUST00000127735.1|Rps2-ps2-201|Rps2-ps2|881|processed_pseudogene|	881	679.654	0	0
ENSMUST00000194872.1|ENSMUSG00000103557.1|OTTMUSG00000050300.1|OTTMUST00000127734.1|Gm38216-201|Gm38216|1214|processed_pseudogene|	1214	1012.65	0	0
ENSMUST00000132064.7|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082932.1|Sntg1-204|Sntg1|4165|protein_coding|	4165	3963.65	0	0
ENSMUST00000191683.5|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000128337.1|Sntg1-210|Sntg1|4510|protein_coding|	4510	4308.65	0	0
ENSMUST00000140295.7|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082929.2|Sntg1-207|Sntg1|4887|protein_coding|	4887	4685.65	0	0
ENSMUST00000140302.7|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082933.1|Sntg1-208|Sntg1|4056|nonsense_mediated_decay|	4056	3854.65	2.04138	0.0247998
ENSMUST00000115484.8|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082934.1|Sntg1-201|Sntg1|1107|processed_transcript|	1107	905.654	0	0
ENSMUST00000135046.3|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082935.1|Sntg1-206|Sntg1|578|processed_transcript|	578	376.854	0	0
ENSMUST00000115488.2|ENSMUSG00000025909.16|OTTMUSG00000033160.4|-|Sntg1-202|Sntg1|1554|protein_coding|	1554	1352.65	0	0
ENSMUST00000144593.7|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082931.2|Sntg1-209|Sntg1|3497|nonsense_mediated_decay|	3497	3295.65	4.95862	0.070458
ENSMUST00000134075.7|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082930.1|Sntg1-205|Sntg1|2944|retained_intron|	2944	2742.65	0	0
ENSMUST00000194098.1|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000128271.1|Sntg1-211|Sntg1|2113|retained_intron|	2113	1911.65	0	0
ENSMUST00000126083.1|ENSMUSG00000025909.16|OTTMUSG00000033160.4|OTTMUST00000082936.2|Sntg1-203|Sntg1|661|processed_transcript|	661	459.704	0	0
ENSMUST00000192338.1|ENSMUSG00000102647.1|OTTMUSG00000050604.1|OTTMUST00000128307.1|Gm38024-201|Gm38024|2532|TEC|	2532	2330.65	1.0031	0.0201548
ENSMUST00000140995.1|ENSMUSG00000086235.1|OTTMUSG00000033159.1|OTTMUST00000082928.1|Gm16284-201|Gm16284|400|processed_pseudogene|	400	201.584	0	0
ENSMUST00000194602.1|ENSMUSG00000102253.1|OTTMUSG00000050603.1|OTTMUST00000128306.1|Gm38259-201|Gm38259|3534|TEC|	3534	3332.65	0	0
ENSMUST00000103887.2|ENSMUSG00000093970.1|-|-|Gm23358-201|Gm23358|110|miRNA|	110	34.5794	0	0
ENSMUST00000193281.1|ENSMUSG00000103884.1|OTTMUSG00000050601.1|OTTMUST00000128304.1|Gm37005-201|Gm37005|1164|TEC|	1164	962.654	0	0
ENSMUST00000119877.1|ENSMUSG00000084353.1|OTTMUSG00000022090.1|OTTMUST00000052443.1|Gm15452-201|Gm15452|240|processed_pseudogene|	240	60.9248	8.67919	6.67108
ENSMUST00000191876.1|ENSMUSG00000103933.1|OTTMUSG00000050573.1|OTTMUST00000128248.1|Gm36964-201|Gm36964|198|processed_pseudogene|	198	31.867	0	0
ENSMUST00000102181.1|ENSMUSG00000076135.1|-|-|Gm24276-201|Gm24276|110|miRNA|	110	34.5794	0	0
ENSMUST00000151704.1|ENSMUSG00000086195.1|OTTMUSG00000033161.1|OTTMUST00000082937.1|Gm6152-201|Gm6152|340|processed_pseudogene|	340	145.124	0	0
ENSMUST00000192115.1|ENSMUSG00000104504.1|OTTMUSG00000050596.1|OTTMUST00000128297.1|Gm7445-201|Gm7445|340|processed_pseudogene|	340	145.124	0	0
ENSMUST00000085919.2|ENSMUSG00000066693.2|OTTMUSG00000033162.1|OTTMUST00000082938.1|Gm7493-201|Gm7493|626|processed_pseudogene|	626	424.749	0.0556652	0.00613709
ENSMUST00000193635.1|ENSMUSG00000102316.1|OTTMUSG00000045228.1|OTTMUST00000118819.1|Gm37629-201|Gm37629|1050|TEC|	1050	848.654	0	0
ENSMUST00000195333.1|ENSMUSG00000103819.1|OTTMUSG00000050574.1|OTTMUST00000128249.1|Gm38008-201|Gm38008|518|processed_pseudogene|	518	317.134	0	0
ENSMUST00000195180.1|ENSMUSG00000102871.1|OTTMUSG00000045229.1|OTTMUST00000118820.1|Gm37143-201|Gm37143|3259|TEC|	3259	3057.65	0	0
ENSMUST00000040649.6|ENSMUSG00000101571.2|OTTMUSG00000050584.1|OTTMUST00000128270.1|Gm6187-201|Gm6187|960|processed_pseudogene|	960	758.654	0	0
ENSMUST00000192026.1|ENSMUSG00000104428.1|OTTMUSG00000050582.1|OTTMUST00000128267.1|Gm18299-201|Gm18299|636|processed_pseudogene|	636	434.74	0	0
ENSMUST00000195217.1|ENSMUSG00000102272.1|OTTMUSG00000050579.1|OTTMUST00000128262.1|Gm7512-201|Gm7512|1170|processed_pseudogene|	1170	968.654	0	0
ENSMUST00000083691.1|ENSMUSG00000065625.1|-|-|Gm24765-201|Gm24765|103|snRNA|	103	32.0455	0	0
ENSMUST00000192792.1|ENSMUSG00000103411.1|OTTMUSG00000050299.1|OTTMUST00000127733.1|Gm18300-201|Gm18300|1406|processed_pseudogene|	1406	1204.65	0	0
ENSMUST00000072079.8|ENSMUSG00000061024.8|OTTMUSG00000045230.1|OTTMUST00000118821.1|Rrs1-201|Rrs1|2048|protein_coding|	2048	1846.65	867	21.9859
ENSMUST00000144177.7|ENSMUSG00000025911.14|OTTMUSG00000022305.3|OTTMUST00000053148.1|Adhfe1-203|Adhfe1|3239|protein_coding|	3239	3037.65	358.476	5.52627
ENSMUST00000027044.14|ENSMUSG00000025911.14|OTTMUSG00000022305.3|OTTMUST00000053149.2|Adhfe1-201|Adhfe1|2022|nonsense_mediated_decay|	2022	1820.65	1896.27	48.7734
ENSMUST00000130927.7|ENSMUSG00000025911.14|OTTMUSG00000022305.3|OTTMUST00000053150.2|Adhfe1-202|Adhfe1|459|nonsense_mediated_decay|	459	258.918	10.2015	1.84508
ENSMUST00000186467.1|ENSMUSG00000025911.14|OTTMUSG00000022305.3|OTTMUST00000118822.1|Adhfe1-204|Adhfe1|466|nonsense_mediated_decay|	466	265.759	3.07986	0.542693
ENSMUST00000190654.1|ENSMUSG00000025911.14|OTTMUSG00000022305.3|OTTMUST00000118823.1|Adhfe1-205|Adhfe1|2021|nonsense_mediated_decay|	2021	1819.65	295.977	7.61692
ENSMUST00000115480.7|ENSMUSG00000079671.8|OTTMUSG00000022611.3|OTTMUST00000054151.1|2610203C22Rik-201|2610203C22Rik|1246|lncRNA|	1246	1044.65	2	0.0896538
ENSMUST00000145176.7|ENSMUSG00000079671.8|OTTMUSG00000022611.3|OTTMUST00000054153.1|2610203C22Rik-202|2610203C22Rik|662|retained_intron|	662	460.704	0	0
ENSMUST00000148585.7|ENSMUSG00000079671.8|OTTMUSG00000022611.3|OTTMUST00000054152.1|2610203C22Rik-204|2610203C22Rik|3475|lncRNA|	3475	3273.65	3	0.042914
ENSMUST00000153239.7|ENSMUSG00000079671.8|OTTMUSG00000022611.3|OTTMUST00000054154.2|2610203C22Rik-205|2610203C22Rik|597|lncRNA|	597	395.815	0	0
ENSMUST00000148310.2|ENSMUSG00000079671.8|OTTMUSG00000022611.3|OTTMUST00000054155.3|2610203C22Rik-203|2610203C22Rik|563|lncRNA|	563	361.891	0	0
ENSMUST00000121942.1|ENSMUSG00000081441.3|OTTMUSG00000021626.1|OTTMUST00000051346.1|Gm6161-201|Gm6161|1102|processed_pseudogene|	1102	900.654	0	0
ENSMUST00000088666.3|ENSMUSG00000067879.3|OTTMUSG00000022603.1|OTTMUST00000054142.1|Vxn-201|Vxn|3256|protein_coding|	3256	3054.65	0	0
ENSMUST00000191209.1|ENSMUSG00000099827.1|OTTMUSG00000045231.1|OTTMUST00000118824.1|Gm29520-201|Gm29520|1067|lncRNA|	1067	865.654	0	0
ENSMUST00000088658.10|ENSMUSG00000025912.16|OTTMUSG00000034736.3|OTTMUST00000088260.1|Mybl1-201|Mybl1|4980|protein_coding|	4980	4778.65	0	0
ENSMUST00000115468.8|ENSMUSG00000025912.16|OTTMUSG00000034736.3|OTTMUST00000088261.1|Mybl1-202|Mybl1|2493|protein_coding|	2493	2291.65	5	0.102172
ENSMUST00000160022.1|ENSMUSG00000025912.16|OTTMUSG00000034736.3|OTTMUST00000088263.1|Mybl1-203|Mybl1|543|retained_intron|	543	341.983	0	0
ENSMUST00000160451.1|ENSMUSG00000025912.16|OTTMUSG00000034736.3|OTTMUST00000088262.1|Mybl1-204|Mybl1|695|retained_intron|	695	493.675	3	0.284571
ENSMUST00000188212.1|ENSMUSG00000025912.16|OTTMUSG00000034736.3|OTTMUST00000118825.2|Mybl1-205|Mybl1|799|protein_coding|	799	597.654	0	0
ENSMUST00000057438.6|ENSMUSG00000045210.8|OTTMUSG00000022113.1|OTTMUST00000052491.1|Vcpip1-201|Vcpip1|9749|protein_coding|	9749	9547.65	1235.42	6.05938
ENSMUST00000181821.7|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000118826.1|1700034P13Rik-202|1700034P13Rik|1996|lncRNA|	1996	1794.65	34.652	0.904188
ENSMUST00000181358.7|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000118827.1|1700034P13Rik-201|1700034P13Rik|1343|lncRNA|	1343	1141.65	0	0
ENSMUST00000191287.6|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000118828.1|1700034P13Rik-205|1700034P13Rik|661|lncRNA|	661	459.704	13	1.32427
ENSMUST00000189431.1|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000118829.1|1700034P13Rik-204|1700034P13Rik|555|lncRNA|	555	353.92	0	0
ENSMUST00000207445.1|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000146459.1|1700034P13Rik-206|1700034P13Rik|1146|lncRNA|	1146	944.654	0	0
ENSMUST00000209020.1|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000146460.1|1700034P13Rik-207|1700034P13Rik|264|lncRNA|	264	79.4805	0	0
ENSMUST00000189322.1|ENSMUSG00000097893.8|OTTMUSG00000045232.2|OTTMUST00000118830.1|1700034P13Rik-203|1700034P13Rik|379|lncRNA|	379	181.488	4	1.0321
ENSMUST00000166384.7|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118855.1|Sgk3-202|Sgk3|3706|protein_coding|	3706	3504.65	56.6729	0.757254
ENSMUST00000188782.6|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118857.1|Sgk3-209|Sgk3|3762|nonsense_mediated_decay|	3762	3560.65	86.7435	1.14082
ENSMUST00000168907.7|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118856.2|Sgk3-203|Sgk3|3779|protein_coding|	3779	3577.65	0	0
ENSMUST00000188625.1|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118859.1|Sgk3-207|Sgk3|3415|retained_intron|	3415	3213.65	1.02587	0.0149487
ENSMUST00000188738.6|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118860.1|Sgk3-208|Sgk3|2803|nonsense_mediated_decay|	2803	2601.65	14.3929	0.259066
ENSMUST00000188298.6|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118861.2|Sgk3-205|Sgk3|3099|nonsense_mediated_decay|	3099	2897.65	18.6228	0.30096
ENSMUST00000171265.7|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118862.1|Sgk3-204|Sgk3|3680|protein_coding|	3680	3478.65	37.5509	0.505498
ENSMUST00000188830.6|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118863.1|Sgk3-210|Sgk3|452|processed_transcript|	452	252.067	0	0
ENSMUST00000189050.1|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118864.1|Sgk3-211|Sgk3|737|retained_intron|	737	535.665	0.0130228	0.00113847
ENSMUST00000097826.5|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118865.1|Sgk3-201|Sgk3|2728|protein_coding|	2728	2526.65	84.6239	1.5684
ENSMUST00000191338.1|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118866.1|Sgk3-212|Sgk3|3595|retained_intron|	3595	3393.65	3.10716	0.0428753
ENSMUST00000188486.1|ENSMUSG00000025915.14|OTTMUSG00000045250.2|OTTMUST00000118868.1|Sgk3-206|Sgk3|3748|retained_intron|	3748	3546.65	6.34484	0.0837747
ENSMUST00000063059.4|ENSMUSG00000046334.4|OTTMUSG00000045294.1|OTTMUST00000118951.1|Gm6195-201|Gm6195|357|processed_pseudogene|	357	160.784	0	0
ENSMUST00000158291.1|ENSMUSG00000088916.1|-|-|Gm22607-201|Gm22607|105|snRNA|	105	33.177	0	0
ENSMUST00000052843.11|ENSMUSG00000046101.16|OTTMUSG00000021854.3|OTTMUST00000051859.1|Mcmdc2-201|Mcmdc2|2826|protein_coding|	2826	2624.65	0	0
ENSMUST00000171802.7|ENSMUSG00000046101.16|OTTMUSG00000021854.3|-|Mcmdc2-205|Mcmdc2|2553|protein_coding|	2553	2351.65	0	0
ENSMUST00000125294.8|ENSMUSG00000046101.16|OTTMUSG00000021854.3|OTTMUST00000078009.2|Mcmdc2-203|Mcmdc2|2003|protein_coding|	2003	1801.65	0	0
ENSMUST00000140948.8|ENSMUSG00000046101.16|OTTMUSG00000021854.3|OTTMUST00000078011.2|Mcmdc2-204|Mcmdc2|3249|protein_coding|	3249	3047.65	0	0
ENSMUST00000118098.2|ENSMUSG00000046101.16|OTTMUSG00000021854.3|OTTMUST00000078010.2|Mcmdc2-202|Mcmdc2|2072|protein_coding|	2072	1870.65	1	0.0250333
ENSMUST00000183059.1|ENSMUSG00000046101.16|OTTMUSG00000021854.3|OTTMUST00000113822.1|Mcmdc2-206|Mcmdc2|749|nonsense_mediated_decay|	749	547.665	2	0.171012
ENSMUST00000182580.7|ENSMUSG00000098234.7|OTTMUSG00000043382.2|OTTMUST00000113823.2|Snhg6-203|Snhg6|473|lncRNA|	473	272.656	143.063	24.5711
ENSMUST00000182819.7|ENSMUSG00000098234.7|OTTMUSG00000043382.2|OTTMUST00000113824.1|Snhg6-205|Snhg6|816|lncRNA|	816	614.654	10.8946	0.830026
ENSMUST00000182043.7|ENSMUSG00000098234.7|OTTMUSG00000043382.2|OTTMUST00000113825.1|Snhg6-201|Snhg6|655|lncRNA|	655	453.722	0	0
ENSMUST00000182498.7|ENSMUSG00000098234.7|OTTMUSG00000043382.2|OTTMUST00000113826.1|Snhg6-202|Snhg6|559|lncRNA|	559	357.912	1.29489	0.169421
ENSMUST00000182742.1|ENSMUSG00000098234.7|OTTMUSG00000043382.2|OTTMUST00000113827.1|Snhg6-204|Snhg6|400|lncRNA|	400	201.584	28.7472	6.67807
ENSMUST00000175437.1|ENSMUSG00000093178.1|-|-|Snord87-201|Snord87|87|snoRNA|	87	31.6119	3	4.44407
ENSMUST00000185184.1|ENSMUSG00000099032.2|OTTMUSG00000044905.1|OTTMUST00000118029.1|Tcf24-202|Tcf24|4193|protein_coding|	4193	3991.65	137.763	1.61618
ENSMUST00000097824.2|ENSMUSG00000099032.2|OTTMUSG00000044905.1|-|Tcf24-201|Tcf24|2639|protein_coding|	2639	2437.65	0	0
ENSMUST00000192299.1|ENSMUSG00000104025.1|OTTMUSG00000045295.1|OTTMUST00000118952.1|E330040D14Rik-201|E330040D14Rik|1374|TEC|	1374	1172.65	1.23733	0.0494112
ENSMUST00000147000.8|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000065323.3|Ppp1r42-204|Ppp1r42|541|protein_coding|	541	339.983	2	0.275476
ENSMUST00000124874.7|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000065324.2|Ppp1r42-202|Ppp1r42|1313|nonsense_mediated_decay|	1313	1111.65	0	0
ENSMUST00000027049.9|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000065319.2|Ppp1r42-201|Ppp1r42|1425|protein_coding|	1425	1223.65	0	0
ENSMUST00000130102.7|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000065320.1|Ppp1r42-203|Ppp1r42|941|nonsense_mediated_decay|	941	739.654	0	0
ENSMUST00000176398.7|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000110132.1|Ppp1r42-206|Ppp1r42|732|protein_coding|	732	530.665	5	0.441225
ENSMUST00000155163.1|ENSMUSG00000025916.10|OTTMUSG00000026413.4|OTTMUST00000065321.2|Ppp1r42-205|Ppp1r42|784|retained_intron|	784	582.654	0	0
ENSMUST00000134692.1|ENSMUSG00000087199.1|OTTMUSG00000026412.1|OTTMUST00000065318.1|Gm15818-201|Gm15818|656|lncRNA|	656	454.713	0	0
ENSMUST00000179194.1|ENSMUSG00000095780.1|-|-|Gm24674-201|Gm24674|104|snRNA|	104	32.7568	0	0
ENSMUST00000027050.9|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000072996.2|Cops5-201|Cops5|1698|protein_coding|	1698	1496.65	855.026	26.7528
ENSMUST00000190155.6|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000118981.1|Cops5-206|Cops5|877|nonsense_mediated_decay|	877	675.654	0	0
ENSMUST00000186528.6|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000118982.1|Cops5-204|Cops5|962|nonsense_mediated_decay|	962	760.654	170.638	10.5051
ENSMUST00000188619.1|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000118983.2|Cops5-205|Cops5|771|protein_coding|	771	569.654	5.34179	0.439124
ENSMUST00000139578.7|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000072998.1|Cops5-202|Cops5|2204|retained_intron|	2204	2002.65	9.42526	0.220393
ENSMUST00000150509.2|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000072997.2|Cops5-203|Cops5|898|retained_intron|	898	696.654	5.13126	0.34492
ENSMUST00000191296.1|ENSMUSG00000025917.9|OTTMUSG00000029459.3|OTTMUST00000118984.1|Cops5-207|Cops5|666|retained_intron|	666	464.695	0	0
ENSMUST00000190610.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118985.1|Cspp1-223|Cspp1|1356|retained_intron|	1356	1154.65	5.43915	0.220592
ENSMUST00000191012.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118986.2|Cspp1-225|Cspp1|345|protein_coding|	345	149.642	0	0
ENSMUST00000071087.11|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067846.2|Cspp1-201|Cspp1|4355|protein_coding|	4355	4153.65	240.694	2.71359
ENSMUST00000143606.7|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067776.4|Cspp1-211|Cspp1|3383|retained_intron|	3383	3181.65	1.06733	0.0157093
ENSMUST00000191360.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118987.1|Cspp1-226|Cspp1|637|retained_intron|	637	435.74	0	0
ENSMUST00000117415.7|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067775.1|Cspp1-202|Cspp1|1272|protein_coding|	1272	1070.65	0	0
ENSMUST00000191521.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118988.1|Cspp1-227|Cspp1|487|retained_intron|	487	286.43	0	0
ENSMUST00000118263.7|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067777.1|Cspp1-203|Cspp1|2162|protein_coding|	2162	1960.65	3.55922	0.085009
ENSMUST00000122156.7|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067947.1|Cspp1-205|Cspp1|2535|protein_coding|	2535	2333.65	0	0
ENSMUST00000190063.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118989.1|Cspp1-221|Cspp1|454|retained_intron|	454	254.026	9.30904	1.71608
ENSMUST00000119714.7|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067946.1|Cspp1-204|Cspp1|1268|protein_coding|	1268	1066.65	0.881636	0.0387059
ENSMUST00000134716.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067950.2|Cspp1-208|Cspp1|541|retained_intron|	541	339.983	4.8803	0.672204
ENSMUST00000155974.7|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067949.4|Cspp1-215|Cspp1|445|protein_coding|	445	245.208	0	0
ENSMUST00000186294.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118990.2|Cspp1-217|Cspp1|3429|protein_coding|	3429	3227.65	92.9363	1.34837
ENSMUST00000149214.2|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067948.2|Cspp1-213|Cspp1|458|protein_coding|	458	257.928	0	0
ENSMUST00000190318.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118991.1|Cspp1-222|Cspp1|5009|retained_intron|	5009	4807.65	6	0.0584425
ENSMUST00000188249.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118992.1|Cspp1-219|Cspp1|859|retained_intron|	859	657.654	0	0
ENSMUST00000153804.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067966.2|Cspp1-214|Cspp1|825|retained_intron|	825	623.654	0	0
ENSMUST00000188449.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118993.1|Cspp1-220|Cspp1|538|nonsense_mediated_decay|	538	337.003	0	0
ENSMUST00000123261.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067967.2|Cspp1-206|Cspp1|647|retained_intron|	647	445.722	1.11181	0.116809
ENSMUST00000185422.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118994.1|Cspp1-216|Cspp1|336|retained_intron|	336	141.416	0	0
ENSMUST00000190625.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118995.1|Cspp1-224|Cspp1|312|retained_intron|	312	119.926	0.050589	0.0197539
ENSMUST00000187226.6|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000118996.1|Cspp1-218|Cspp1|1074|nonsense_mediated_decay|	1074	872.654	0	0
ENSMUST00000136283.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067968.2|Cspp1-209|Cspp1|778|retained_intron|	778	576.654	0	0
ENSMUST00000128164.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000067969.2|Cspp1-207|Cspp1|670|retained_intron|	670	468.695	7.38325	0.737681
ENSMUST00000136898.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000068023.1|Cspp1-210|Cspp1|436|retained_intron|	436	236.383	0	0
ENSMUST00000148663.1|ENSMUSG00000056763.16|OTTMUSG00000027401.8|OTTMUST00000068024.1|Cspp1-212|Cspp1|650|retained_intron|	650	448.722	12.127	1.26557
ENSMUST00000194474.1|ENSMUSG00000102356.1|OTTMUSG00000045311.1|OTTMUST00000118998.1|1700047N06Rik-201|1700047N06Rik|920|TEC|	920	718.654	0	0
ENSMUST00000088615.10|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000085577.1|Arfgef1-201|Arfgef1|6978|protein_coding|	6978	6776.65	2598.68	17.9576
ENSMUST00000187417.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000119011.1|Arfgef1-208|Arfgef1|568|retained_intron|	568	366.861	25.3175	3.2317
ENSMUST00000142497.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000085580.1|Arfgef1-204|Arfgef1|729|retained_intron|	729	527.665	0	0
ENSMUST00000156563.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000085578.1|Arfgef1-205|Arfgef1|3526|retained_intron|	3526	3324.65	0	0
ENSMUST00000128834.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000085579.1|Arfgef1-202|Arfgef1|458|retained_intron|	458	257.928	0	0
ENSMUST00000131556.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000085576.1|Arfgef1-203|Arfgef1|3424|protein_coding|	3424	3222.65	0	0
ENSMUST00000186813.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000119012.1|Arfgef1-207|Arfgef1|1162|retained_intron|	1162	960.654	0	0
ENSMUST00000186720.1|ENSMUSG00000067851.11|OTTMUSG00000033923.2|OTTMUST00000119013.1|Arfgef1-206|Arfgef1|810|retained_intron|	810	608.654	0	0
ENSMUST00000157528.1|ENSMUSG00000088153.1|-|-|Gm26348-201|Gm26348|240|misc_RNA|	240	60.9248	0	0
ENSMUST00000192111.1|ENSMUSG00000102556.1|OTTMUSG00000045320.1|OTTMUST00000119016.1|Gm37569-201|Gm37569|1722|TEC|	1722	1520.65	0	0
ENSMUST00000153695.7|ENSMUSG00000042501.12|OTTMUSG00000024232.1|OTTMUST00000059300.1|Cpa6-204|Cpa6|1814|nonsense_mediated_decay|	1814	1612.65	0	0
